time_s,x,y,z,roll_rad,pitch_rad,yaw_rad,vx_cmd,vy_cmd,vz_cmd,target_x,target_y,target_z,target_yaw,dist_m,yaw_err_rad,speed_ms,wind_enabled,rl_profile
0.02,0.0,0.0,0.9759,0.0,-0.0,0.0,2.5,2.5,1.5,3.0,2.0,2.0,0.0,3.7482,0.0,3.8406,0,0
0.04,0.0,0.0,0.9445,-0.0074,0.0073,-0.0001,1.1963,0.8036,0.8,3.0,2.0,2.0,0.0,3.7568,0.0001,1.6483,0,3
0.06,0.0007,0.0006,0.9386,-0.0139,0.0133,-0.0001,1.483,0.9893,0.7319,3.0,2.0,2.0,0.0,3.7576,0.0001,1.9271,0,1
0.08,0.0025,0.0023,0.951,-0.0196,0.0202,-0.0002,1.4538,0.9682,0.4299,3.0,2.0,2.0,0.0,3.7518,0.0002,1.7989,0,1
0.1,0.0057,0.0055,0.9726,-0.0262,0.0268,-0.0004,1.5581,1.0294,0.2907,3.0,2.0,2.0,0.0,3.7416,0.0004,1.8899,0,0
0.12,0.0107,0.0103,0.9948,-0.0327,0.0329,-0.0005,1.1031,0.72,0.191,3.0,2.0,2.0,0.0,3.729,0.0005,1.331,0,3
0.14,0.0177,0.0171,1.0158,-0.0392,0.0389,-0.0007,1.4563,0.9353,0.2725,3.0,2.0,2.0,0.0,3.7141,0.0007,1.752,0,0
0.16,0.0271,0.0262,1.0362,-0.0439,0.0485,-0.001,0.6,0.3905,0.1285,3.0,2.0,2.0,0.0,3.6964,0.001,0.7273,0,6
0.18,0.0393,0.0378,1.0546,-0.041,0.0546,0.0003,0.7,0.2609,0.1785,3.0,2.0,2.0,0.0,3.6756,-0.0003,0.7681,0,5
0.2,0.0546,0.0516,1.07,-0.0411,0.0566,-0.0007,0.6621,0.4528,0.2409,3.0,2.0,2.0,0.0,3.6519,0.0007,0.8376,0,4
0.22,0.073,0.0677,1.0846,-0.0428,0.0588,-0.0003,1.1686,0.6319,0.3408,3.0,2.0,2.0,0.0,3.6248,0.0003,1.3715,0,0
0.24,0.0949,0.0861,1.1005,-0.0437,0.0662,-0.0019,0.8086,0.585,0.255,3.0,2.0,2.0,0.0,3.5933,0.0019,1.0301,0,2
0.26,0.1205,0.1069,1.1178,-0.0448,0.0708,-0.0003,0.7566,0.3129,0.2001,3.0,2.0,2.0,0.0,3.5572,0.0003,0.8428,0,3
0.28,0.1499,0.1299,1.1344,-0.0425,0.0727,-0.0008,0.6758,0.4106,0.2271,3.0,2.0,2.0,0.0,3.5171,0.0008,0.8227,0,2
0.3,0.183,0.1549,1.1502,-0.0428,0.0718,-0.0006,0.1466,-0.0317,0.1898,3.0,2.0,2.0,0.0,3.473,0.0006,0.242,0,4
0.32,0.2195,0.1819,1.1655,-0.0381,0.0617,0.0001,-0.0491,-0.1756,0.146,3.0,2.0,2.0,0.0,3.4253,-0.0001,0.2336,0,6
0.34,0.2587,0.2104,1.1793,-0.0293,0.0486,0.0009,-0.0766,-0.2204,0.1892,3.0,2.0,2.0,0.0,3.375,-0.0009,0.3004,0,5
0.36,0.2998,0.2398,1.1932,-0.021,0.0403,0.0006,0.4438,0.2562,0.2824,3.0,2.0,2.0,0.0,3.3227,-0.0006,0.5851,0,0
0.38,0.3422,0.2696,1.2088,-0.0196,0.04,-0.0007,-0.3409,-0.1631,0.0977,3.0,2.0,2.0,0.0,3.2686,0.0007,0.3903,0,7
0.4,0.3857,0.2996,1.2241,-0.0096,0.029,0.0013,-0.2162,-0.37,0.1193,3.0,2.0,2.0,0.0,3.2137,-0.0013,0.4448,0,6
0.42,0.4295,0.3291,1.2368,-0.0039,0.0213,-0.0001,-0.3567,-0.1068,0.1984,3.0,2.0,2.0,0.0,3.1594,0.0001,0.4219,0,4
0.44,0.4732,0.3578,1.2482,0.0008,0.0167,0.0006,-0.269,-0.2544,0.2141,3.0,2.0,2.0,0.0,3.1059,-0.0006,0.4276,0,4
0.46,0.5164,0.3855,1.2601,0.0066,0.0086,0.0,0.263,0.2311,0.2717,3.0,2.0,2.0,0.0,3.0532,-0.0,0.4431,0,0
0.48,0.5586,0.4118,1.2739,0.0029,0.0038,-0.0005,0.2238,0.1957,0.1702,3.0,2.0,2.0,0.0,3.0016,0.0005,0.3426,0,3
0.5,0.5996,0.437,1.2881,0.0002,-0.0002,0.001,0.356,0.1409,0.2142,3.0,2.0,2.0,0.0,2.9516,-0.001,0.4387,0,0
0.52,0.6391,0.461,1.3017,0.0029,0.0003,0.0,0.2714,0.3042,0.2163,3.0,2.0,2.0,0.0,2.9034,-0.0,0.4615,0,0
0.54,0.6773,0.4841,1.3153,0.0018,0.0012,0.0001,-0.2126,-0.0911,0.138,3.0,2.0,2.0,0.0,2.8569,-0.0001,0.2694,0,4
0.56,0.714,0.5063,1.3283,0.0033,-0.0071,0.0004,-0.1728,-0.0908,0.1427,3.0,2.0,2.0,0.0,2.8122,-0.0004,0.2418,0,4
0.58,0.749,0.5273,1.3401,0.0073,-0.0134,0.0001,-0.1899,-0.0417,0.1408,3.0,2.0,2.0,0.0,2.7697,-0.0001,0.24,0,5
0.6,0.782,0.5472,1.3512,0.0111,-0.0178,0.0001,-0.1001,-0.0149,0.1618,3.0,2.0,2.0,0.0,2.7297,-0.0001,0.1908,0,4
0.62,0.8125,0.5656,1.362,0.0117,-0.0223,-0.0001,-0.1147,-0.0206,0.1248,3.0,2.0,2.0,0.0,2.6925,0.0001,0.1708,0,6
0.64,0.8405,0.5826,1.3725,0.012,-0.0256,0.0002,0.036,0.0394,0.1624,3.0,2.0,2.0,0.0,2.6582,-0.0002,0.1709,0,4
0.66,0.8659,0.5981,1.3823,0.0147,-0.0259,0.0002,0.0928,0.0968,0.168,3.0,2.0,2.0,0.0,2.627,-0.0002,0.2149,0,4
0.68,0.8887,0.612,1.3922,0.0149,-0.0248,0.0003,0.5462,0.3753,0.2071,3.0,2.0,2.0,0.0,2.5988,-0.0003,0.6943,0,1
0.7,0.9091,0.6245,1.403,0.0129,-0.0151,-0.0002,0.4663,0.3516,0.146,3.0,2.0,2.0,0.0,2.573,0.0002,0.602,0,3
0.72,0.9277,0.6356,1.4141,0.008,-0.0105,0.001,0.1392,0.0305,0.0794,3.0,2.0,2.0,0.0,2.5494,-0.001,0.1632,0,7
0.74,0.9448,0.6458,1.4235,0.0075,-0.0116,0.0012,0.5876,0.3976,0.176,3.0,2.0,2.0,0.0,2.5278,-0.0012,0.7309,0,2
0.76,0.9607,0.6551,1.4326,0.0056,-0.0029,0.0,0.6844,0.568,0.2108,3.0,2.0,2.0,0.0,2.5079,-0.0,0.914,0,0
0.78,0.9759,0.6638,1.4431,-0.0027,0.0058,-0.0,0.7315,0.5212,0.1768,3.0,2.0,2.0,0.0,2.4885,0.0,0.9154,0,0
0.8,0.9909,0.6724,1.455,-0.0102,0.0115,-0.0002,0.2236,0.1905,0.0673,3.0,2.0,2.0,0.0,2.4691,0.0002,0.3013,0,6
0.82,1.006,0.6812,1.4656,-0.0105,0.0103,0.0011,0.5637,0.3266,0.1191,3.0,2.0,2.0,0.0,2.4497,-0.0011,0.6623,0,3
0.84,1.0214,0.6903,1.4747,-0.0091,0.0181,-0.0003,0.104,0.1875,0.0829,3.0,2.0,2.0,0.0,2.4302,0.0003,0.2299,0,7
0.86,1.0373,0.6999,1.4822,-0.016,0.0106,0.0017,0.3896,0.1106,0.1522,3.0,2.0,2.0,0.0,2.4105,-0.0017,0.4327,0,4
0.88,1.0534,0.7103,1.4892,-0.0196,0.0152,0.0014,0.1146,0.1026,0.1063,3.0,2.0,2.0,0.0,2.3903,-0.0014,0.1869,0,7
0.9,1.07,0.7215,1.4965,-0.0188,0.012,0.0013,0.1629,0.1073,0.1179,3.0,2.0,2.0,0.0,2.3692,-0.0013,0.2279,0,6
0.92,1.0867,0.7335,1.5036,-0.0156,0.0088,0.001,0.5178,0.3434,0.1656,3.0,2.0,2.0,0.0,2.3476,-0.001,0.643,0,2
0.94,1.1037,0.7461,1.5116,-0.0139,0.017,0.0003,0.2247,0.1615,0.1302,3.0,2.0,2.0,0.0,2.3253,-0.0003,0.3058,0,4
0.96,1.1211,0.7592,1.5199,-0.0152,0.0155,0.001,0.1518,0.0082,0.0915,3.0,2.0,2.0,0.0,2.3023,-0.001,0.1774,0,6
0.98,1.1388,0.773,1.5273,-0.0129,0.0131,0.0013,0.1228,0.0147,0.1014,3.0,2.0,2.0,0.0,2.2789,-0.0013,0.1599,0,6
1.0,1.1567,0.787,1.5341,-0.009,0.0122,0.0007,0.4581,0.2848,0.1546,3.0,2.0,2.0,0.0,2.2553,-0.0007,0.5612,0,2
1.02,1.1748,0.8011,1.5415,-0.0076,0.0164,0.0001,0.4431,0.2795,0.141,3.0,2.0,2.0,0.0,2.2313,-0.0001,0.5425,0,2
1.04,1.1934,0.8153,1.5499,-0.0094,0.0189,0.0002,0.4445,0.2447,0.1218,3.0,2.0,2.0,0.0,2.2068,-0.0002,0.5218,0,2
1.06,1.2125,0.8297,1.5586,-0.0115,0.0196,-0.0001,0.4157,0.2501,0.1113,3.0,2.0,2.0,0.0,2.1817,0.0001,0.4977,0,2
1.08,1.2322,0.8442,1.5673,-0.0108,0.022,-0.0001,0.3608,0.2101,0.0952,3.0,2.0,2.0,0.0,2.156,0.0001,0.4282,0,3
1.1,1.2526,0.8589,1.5751,-0.0112,0.0222,0.0003,0.1015,-0.0074,0.0964,3.0,2.0,2.0,0.0,2.1298,-0.0003,0.1401,0,4
1.12,1.2737,0.8739,1.5824,-0.0098,0.0175,-0.0002,0.0442,0.0251,0.1032,3.0,2.0,2.0,0.0,2.1031,0.0002,0.1151,0,4
1.14,1.2951,0.889,1.5894,-0.0065,0.0142,-0.0,0.3403,0.1939,0.1209,3.0,2.0,2.0,0.0,2.076,0.0,0.4099,0,2
1.16,1.3169,0.904,1.5966,-0.0044,0.0177,-0.0005,0.3098,0.2109,0.1127,3.0,2.0,2.0,0.0,2.0486,0.0005,0.3913,0,2
1.18,1.3391,0.9187,1.6037,-0.0048,0.0178,-0.0008,-0.0095,0.0037,0.0935,3.0,2.0,2.0,0.0,2.0211,0.0008,0.0941,0,4
1.2,1.3614,0.9334,1.6102,-0.0072,0.0086,0.0001,0.3107,0.1562,0.1172,3.0,2.0,2.0,0.0,1.9936,-0.0001,0.367,0,2
1.22,1.3837,0.948,1.6166,-0.0046,0.0113,-0.0007,-0.0917,-0.0178,0.0761,3.0,2.0,2.0,0.0,1.9663,0.0007,0.1205,0,6
1.24,1.4058,0.9623,1.6222,-0.0057,0.0033,0.0011,0.371,0.1385,0.1479,3.0,2.0,2.0,0.0,1.9393,-0.0011,0.4227,0,0
1.26,1.4276,0.9765,1.6277,-0.002,0.0081,-0.0003,0.2432,0.2237,0.1228,3.0,2.0,2.0,0.0,1.9128,0.0003,0.3525,0,2
1.28,1.449,0.9902,1.6337,-0.0004,0.0087,0.0001,0.2775,0.1666,0.1121,3.0,2.0,2.0,0.0,1.8867,-0.0001,0.3425,0,2
1.3,1.4702,1.0034,1.6398,-0.0013,0.0056,-0.0005,0.2516,0.2041,0.1064,3.0,2.0,2.0,0.0,1.861,0.0005,0.341,0,2
1.32,1.491,1.0163,1.646,-0.0018,0.0067,-0.0004,0.2667,0.1794,0.1005,3.0,2.0,2.0,0.0,1.8358,0.0004,0.3367,0,2
1.34,1.5115,1.0289,1.6524,-0.0028,0.0073,-0.0007,0.252,0.1976,0.0957,3.0,2.0,2.0,0.0,1.811,0.0007,0.3342,0,2
1.36,1.5317,1.0411,1.6589,-0.003,0.0079,-0.0004,0.2614,0.1773,0.0896,3.0,2.0,2.0,0.0,1.7865,0.0004,0.3283,0,2
1.38,1.5518,1.0532,1.6655,-0.0048,0.008,-0.0007,0.2896,0.2289,0.1028,3.0,2.0,2.0,0.0,1.7623,0.0007,0.3832,0,0
1.4,1.5717,1.0651,1.6723,-0.0056,0.008,-0.0009,-0.0333,0.0292,0.0617,3.0,2.0,2.0,0.0,1.7383,0.0009,0.0759,0,4
1.42,1.5914,1.0769,1.6782,-0.0065,0.0031,0.0004,-0.0139,-0.0553,0.0662,3.0,2.0,2.0,0.0,1.7146,-0.0004,0.0873,0,5
1.44,1.6106,1.0887,1.683,-0.0031,0.0,-0.0006,-0.1064,-0.0068,0.0597,3.0,2.0,2.0,0.0,1.6915,0.0006,0.1222,0,7
1.46,1.6292,1.1004,1.6873,0.0002,-0.0024,-0.0001,0.2532,0.1588,0.1067,3.0,2.0,2.0,0.0,1.6692,0.0001,0.3174,0,2
1.48,1.6472,1.1116,1.692,0.0013,0.0016,-0.0008,0.2576,0.2152,0.1101,3.0,2.0,2.0,0.0,1.6475,0.0008,0.3533,0,1
1.5,1.6645,1.1224,1.6974,0.0002,0.0026,-0.0003,-0.0467,-0.0388,0.0452,3.0,2.0,2.0,0.0,1.6264,0.0003,0.0757,0,7
1.52,1.6813,1.1328,1.7019,-0.0019,-0.0035,0.0009,0.0032,-0.0438,0.0665,3.0,2.0,2.0,0.0,1.6061,-0.0009,0.0797,0,6
1.54,1.6974,1.143,1.7054,0.0006,-0.0053,0.0001,0.2278,0.183,0.0982,3.0,2.0,2.0,0.0,1.5868,-0.0001,0.3083,0,3
1.56,1.7127,1.1528,1.7096,0.001,-0.0021,-0.0002,-0.0032,0.022,0.0687,3.0,2.0,2.0,0.0,1.5682,0.0002,0.0722,0,6
1.58,1.7272,1.1621,1.714,0.0001,-0.0049,0.0004,0.033,-0.0039,0.062,3.0,2.0,2.0,0.0,1.5504,-0.0004,0.0704,0,6
1.6,1.7409,1.1712,1.7182,0.0014,-0.0068,-0.0002,-0.0043,0.0211,0.0536,3.0,2.0,2.0,0.0,1.5335,0.0002,0.0578,0,7
1.62,1.7537,1.1798,1.7221,0.0037,-0.0069,-0.0001,0.0238,0.0102,0.0565,3.0,2.0,2.0,0.0,1.5176,0.0001,0.0622,0,7
1.64,1.7657,1.1879,1.7258,0.0034,-0.0082,-0.0003,0.3456,0.2275,0.106,3.0,2.0,2.0,0.0,1.5028,0.0003,0.4271,0,1
1.66,1.7768,1.1955,1.7302,0.0029,-0.0024,-0.0009,0.3177,0.2265,0.0828,3.0,2.0,2.0,0.0,1.4888,0.0009,0.3989,0,2
1.68,1.7873,1.2026,1.7353,0.0009,0.0013,-0.0004,0.3434,0.2049,0.0678,3.0,2.0,2.0,0.0,1.4753,0.0004,0.4056,0,2
1.7,1.7974,1.2094,1.7406,-0.0024,0.0029,-0.0007,0.0688,0.0507,0.0302,3.0,2.0,2.0,0.0,1.4624,0.0007,0.0906,0,7
1.72,1.8072,1.2161,1.7451,-0.0038,0.0,-0.0001,0.08,0.0609,-0.0053,3.0,2.0,2.0,0.0,1.4499,0.0001,0.1007,0,13
1.74,1.8168,1.2228,1.7479,-0.0033,-0.0006,0.0001,0.15,0.1046,0.0517,3.0,2.0,2.0,0.0,1.4379,-0.0001,0.19,0,10
1.76,1.8261,1.2296,1.7503,-0.0026,0.0017,-0.001,0.04,0.04,0.016,3.0,2.0,2.0,0.0,1.4262,0.001,0.0588,0,15
1.78,1.8351,1.2362,1.7524,-0.0034,0.0006,0.0002,0.3236,0.1647,0.0944,3.0,2.0,2.0,0.0,1.4148,-0.0002,0.3752,0,3
1.8,1.8439,1.2428,1.7548,-0.0012,0.0053,-0.0013,0.1314,0.1301,0.0838,3.0,2.0,2.0,0.0,1.4035,0.0013,0.203,0,5
1.82,1.8527,1.2494,1.758,-0.0047,0.0034,0.0001,0.08,0.0349,0.0182,3.0,2.0,2.0,0.0,1.3922,-0.0001,0.0891,0,13
1.84,1.8613,1.256,1.7603,-0.0051,0.0024,0.0007,0.4225,0.2256,0.1157,3.0,2.0,2.0,0.0,1.3812,-0.0007,0.4927,0,0
1.86,1.87,1.2626,1.763,-0.0024,0.0094,-0.0008,0.2222,0.1907,0.0662,3.0,2.0,2.0,0.0,1.37,0.0008,0.3002,0,8
1.88,1.8789,1.2692,1.7664,-0.006,0.0092,0.0007,0.04,-0.0076,-0.0062,3.0,2.0,2.0,0.0,1.3586,-0.0007,0.0412,0,15
1.9,1.8879,1.2759,1.7684,-0.006,0.0067,0.0012,0.2,0.0943,0.0655,3.0,2.0,2.0,0.0,1.3471,-0.0012,0.2306,0,9
1.92,1.8972,1.2828,1.7702,-0.0032,0.0093,-0.0003,0.1295,0.1305,0.0956,3.0,2.0,2.0,0.0,1.3354,0.0003,0.2072,0,4
1.94,1.9068,1.2897,1.7731,-0.0035,0.0097,0.0008,0.08,0.0225,0.019,3.0,2.0,2.0,0.0,1.3233,-0.0008,0.0852,0,13
1.96,1.9166,1.2966,1.7757,-0.0037,0.0081,0.0013,0.1492,0.0655,0.0458,3.0,2.0,2.0,0.0,1.311,-0.0013,0.1692,0,10
1.98,1.9267,1.3035,1.778,-0.0022,0.0081,0.0001,0.009,0.04,0.0133,3.0,2.0,2.0,0.0,1.2987,-0.0001,0.0431,0,15
2.0,1.9368,1.3103,1.7796,-0.0053,0.004,0.0013,0.06,-0.0002,0.0341,3.0,2.0,2.0,0.0,1.2863,-0.0013,0.069,0,14
2.02,1.9469,1.3173,1.7803,-0.0041,0.0027,0.0001,0.1015,0.1033,0.0722,3.0,2.0,2.0,0.0,1.2741,-0.0001,0.1618,0,10
2.04,1.9569,1.3242,1.7817,-0.0036,0.0032,-0.0001,0.1698,0.1089,0.0794,3.0,2.0,2.0,0.0,1.2619,0.0001,0.2168,0,8
2.06,1.9669,1.3312,1.7843,-0.0042,0.0037,-0.0001,0.1188,0.0659,0.0427,3.0,2.0,2.0,0.0,1.2495,0.0001,0.1424,0,10
2.08,1.9767,1.3383,1.787,-0.005,0.004,0.0005,0.1013,0.0317,0.0328,3.0,2.0,2.0,0.0,1.2371,-0.0005,0.1111,0,11
2.1,1.9864,1.3453,1.7893,-0.0037,0.0039,-0.0001,0.16,0.1059,0.0596,3.0,2.0,2.0,0.0,1.2249,0.0001,0.2009,0,8
2.12,1.996,1.3524,1.7921,-0.0028,0.004,-0.0005,0.0283,0.0128,0.0451,3.0,2.0,2.0,0.0,1.2127,0.0005,0.0548,0,7
2.14,2.0055,1.3595,1.7951,-0.0035,0.0029,-0.0003,0.0497,0.0082,0.0025,3.0,2.0,2.0,0.0,1.2005,0.0003,0.0504,0,14
2.16,2.0149,1.3665,1.7973,-0.0017,0.0011,-0.0011,0.0345,0.0322,0.0184,3.0,2.0,2.0,0.0,1.1886,0.0011,0.0506,0,14
2.18,2.0241,1.3733,1.7985,0.0004,0.0015,-0.0007,0.1513,0.0553,0.0672,3.0,2.0,2.0,0.0,1.1771,0.0007,0.1745,0,9
2.2,2.0332,1.38,1.7995,0.0,0.0028,-0.0006,0.116,0.0468,0.0939,3.0,2.0,2.0,0.0,1.1659,0.0006,0.1564,0,4
2.22,2.0421,1.3864,1.8012,0.0003,0.0042,-0.0006,0.0777,0.0341,0.0341,3.0,2.0,2.0,0.0,1.1548,0.0006,0.0914,0,13
2.24,2.0508,1.3926,1.8032,0.0001,0.0027,0.0004,0.1347,0.0299,0.074,3.0,2.0,2.0,0.0,1.1439,-0.0004,0.1566,0,4
2.26,2.0595,1.3985,1.8051,0.001,0.0022,-0.0003,0.1039,0.0827,0.0741,3.0,2.0,2.0,0.0,1.1333,0.0003,0.1521,0,4
2.28,2.068,1.4042,1.8078,0.0008,0.0045,0.0002,0.1254,0.0607,0.0321,3.0,2.0,2.0,0.0,1.1227,-0.0002,0.1429,0,10
2.3,2.0766,1.4096,1.8104,0.0003,0.0039,-0.0011,0.0908,0.1086,0.0594,3.0,2.0,2.0,0.0,1.1123,0.0011,0.1535,0,4
2.32,2.0851,1.4148,1.813,0.0003,0.0042,0.0002,0.06,0.0149,0.0063,3.0,2.0,2.0,0.0,1.102,-0.0002,0.0622,0,14
2.34,2.0935,1.4198,1.8152,0.0016,0.0053,0.0002,0.2627,0.1784,0.0762,3.0,2.0,2.0,0.0,1.092,-0.0002,0.3266,0,1
2.36,2.1021,1.4245,1.8176,0.0013,0.0076,-0.0009,0.0385,0.0824,0.0452,3.0,2.0,2.0,0.0,1.082,0.0009,0.1016,0,6
2.38,2.1107,1.429,1.8203,-0.0034,0.0031,0.0005,0.2193,0.1265,0.0527,3.0,2.0,2.0,0.0,1.072,-0.0005,0.2586,0,3
2.4,2.1194,1.4335,1.8228,-0.0025,0.0058,-0.0004,0.1914,0.1624,0.0532,3.0,2.0,2.0,0.0,1.062,0.0004,0.2566,0,3
2.42,2.1281,1.438,1.8253,-0.0027,0.0091,-0.0,0.2663,0.1878,0.0699,3.0,2.0,2.0,0.0,1.0519,0.0,0.3333,0,0
2.44,2.1372,1.4425,1.8283,-0.0039,0.0099,-0.0007,0.0626,0.1052,0.0418,3.0,2.0,2.0,0.0,1.0415,0.0007,0.1294,0,4
2.46,2.1464,1.4473,1.8311,-0.0091,0.0053,0.0006,0.0343,0.0168,-0.0018,3.0,2.0,2.0,0.0,1.0308,-0.0006,0.0382,0,14
2.48,2.1557,1.4524,1.8326,-0.0072,0.0054,0.0007,0.014,0.0334,0.0243,3.0,2.0,2.0,0.0,1.0202,-0.0007,0.0436,0,14
2.5,2.1651,1.4577,1.8336,-0.0041,0.0053,0.0011,0.2308,0.1567,0.0913,3.0,2.0,2.0,0.0,1.0094,-0.0011,0.2935,0,0
2.52,2.1745,1.4631,1.8357,-0.0044,0.0071,-0.0004,0.0706,0.1215,0.0422,3.0,2.0,2.0,0.0,0.9983,0.0004,0.1468,0,8
2.54,2.184,1.4688,1.8381,-0.0094,0.0031,0.0015,0.1214,0.0263,0.0373,3.0,2.0,2.0,0.0,0.9871,-0.0015,0.1296,0,8
2.56,2.1933,1.4748,1.8401,-0.0072,0.0022,0.0004,0.005,0.0436,0.0182,3.0,2.0,2.0,0.0,0.9758,-0.0004,0.0475,0,13
2.58,2.2025,1.4809,1.8415,-0.0018,0.0003,0.0003,0.0204,0.0169,0.0299,3.0,2.0,2.0,0.0,0.9647,-0.0003,0.0399,0,13
